ID, Artist, Song, Genre
28115,Fad Gadget,King of the Flies,rock
28116,Fad Gadget,Life on the Line,rock
28117,Fad Gadget,For Whom the Bells Toll,rock
28124,Die Ärzte,Zu spät …,rock
28125,Die Ärzte,Teenager Liebe (unecht) / Gute Nacht,rock
28126,Die Ärzte,Bitte bitte,rock
28127,Die Ärzte,Schrei nach Liebe,rock
28129,Der Blutharsch,[untitled],rock
28130,Delta Goodrem,Sitting on Top of the World,rock
28131,Delta Goodrem,Wish You Were Here,rock
28132,Delta Goodrem,Heart Hypnotic,rock
28133,Delta Goodrem,Only Human,rock
28134,Delta Goodrem,Wings,rock
28135,Delta Goodrem,Dear Life,rock
28136,Delta Goodrem,A Little Too Late,rock
28137,Def Leppard,Love Bites,rock
28138,Def Leppard,Rocket,rock
28139,Def Leppard,Let’s Get Rocked,rock
28140,Def Leppard,Make Love Like a Man,rock
28141,Cher,A Different Kind of Love Song,rock
28142,Cher,When the Money's Gone,rock
28143,Cher,Woman's World,rock
28144,Cher,I Hope You Find It,rock
28145,Cher,Take It Like a Man,rock
28146,Christina Aguilera-Chris Mann,The Prayer,rock
28147,Christina Aguilera,Your Body,rock
28148,Christina Aguilera-Blake Shelton,Just a Fool,rock
28149,Alejandro Fernández-Christina Aguilera,Hoy tengo ganas de ti,rock
28160,Faces,Pool Hall Richard,rock
28161,Faces,You Can Make Me Dance Sing or Anything / As Long as You Tell Him,rock
28162,Rod Stewart,Real Good Time,rock
28167,Every Little Thing,Future World,rock
28168,Every Little Thing,Dear My Friend,rock
28169,Every Little Thing,For the Moment,rock
28171,Every Little Thing,Shapes of Love / Never Stop!,rock
28172,Every Little Thing,Face the Change,rock
28173,Everlast,Never Missin' a Beat,rock
28174,Everlast,What It's Like,rock
28175,Everlast,Ends,rock
28176,Everlast,Black Jesus,rock
28177,Everlast,I Can't Move,rock
28178,Everlast,White Trash Beautiful,rock
28187,Eurythmics,Right by Your Side,rock
28188,Eurythmics,Here Comes the Rain Again,rock
28189,Eurythmics,It's Alright (Baby's Coming Back),rock
28190,Eurythmics,Sexcrime (Nineteen Eighty-Four),rock
28191,Eurythmics-Aretha Franklin,Sisters Are Doin’ It for Themselves,rock
28192,Eurythmics,There Must Be An Angel (Playing With My Heart),rock
28197,Dragon Ash,Life Goes On,rock
28198,Dragon Ash,Fantasista,rock
28199,Dragon Ash,Morrow,rock
28200,Dragon Ash,Shade,rock
28201,Dragon Ash,Crush the Window,rock
28204,Eros Ramazzotti,Cose della vita,rock
28205,Eros Ramazzotti,Più bella cosa,rock
28206,Eros Ramazzotti,La aurora,rock
28207,Eros Ramazzotti,Terra promessa,rock
28208,Eros Ramazzotti,Fuoco nel fuoco,rock
28209,Eros Ramazzotti,L'ombra del gigante,rock
28210,Erasure,Sometimes,rock
28211,Erasure,Victim of Love,rock
28212,Erasure,Chains of Love,rock
28213,Erasure,A Little Respect,rock
28219,Fall Out Boy,I'm Like A Lawyer... (Me & You),rock
28220,Fall Out Boy-John Mayer,Beat It,rock
28221,Fall Out Boy,I Don't Care,rock
28222,Fall Out Boy,America's Suitehearts,rock
28223,Fall Out Boy,Alpha Dog,rock
28224,Fall Out Boy,My Songs Know What You Did in the Dark (Light Em Up),rock
28225,Fall Out Boy,The Phoenix,rock
28226,Faith No More,Midlife Crisis,rock
28227,Faith No More,Easy,rock
28228,Faith No More,Digging the Grave,rock
28229,Faith No More,Evidence,rock
28230,Faith No More,Ricochet,rock
28231,Faith No More,Ashes to Ashes,rock
28232,Fad Gadget-Mecano,Untitled / March of the Iron Workers,rock
28233,Fad Gadget,I Discover Love,rock
28234,Fad Gadget,Collapsing New People,rock
28235,Fad Gadget,One Man’s Meat,rock
28236,Die Ärzte,Mach die Augen zu,rock
28237,Die Ärzte,Friedenspanzer,rock
28238,Die Ärzte,Quark,rock
28239,Die Ärzte,Ein Song namens Schunder,rock
28240,Die Ärzte,Hurra,rock
28241,Die Ärzte,3-Tage-Bart,rock
28242,Def Leppard,Have You Ever Needed Someone So Bad,rock
28243,Def Leppard,Heaven Is,rock
28244,Def Leppard,Tonight,rock
28245,Def Leppard,Miss You in a Heartbeat,rock
28246,Def Leppard,Two Steps Behind,rock
28247,Def Leppard,Action,rock
28248,Christina Aguilera,Change,rock
28249,Pitbull-Christina Aguilera,Feel This Moment,rock
28254,Franz Ferdinand,Take Me Out,rock
28257,Frank Black,Hang On to Your Ego,rock
28262,Florence + the Machine,Kiss With a Fist,rock
28266,Flash and the Pan,Midnight Man,rock
28269,Fish,State of Mind,rock
28274,Every Little Thing,Time goes by,rock
28275,Every Little Thing,Forever Yours,rock
28276,Every Little Thing,NECESSARY,rock
28277,Every Little Thing,Over and Over,rock
28278,Every Little Thing,Someday, Someplace,rock
28279,Everlast,Letters Home from the Garden of Stone,rock
28280,Everlast,I Get By,rock
28283,Eurythmics,Would I Lie to You,rock
28284,Eurythmics,Thorn in My Side,rock
28285,Eurythmics,Missionary Man / Take Your Pain Away,rock
28286,Eurythmics,When tomorrow comes,rock
28287,Eurythmics,Beethoven (I Love to Listen to),rock
28288,Eurythmics,Shame,rock
28289,Eurythmics,I Need a Man,rock
28297,Dragon Ash,Ivory,rock
28298,Dragon Ash,Few Lights Till Night,rock
28300,Dragon Ash,Velvet Touch,rock
28301,Eros Ramazzotti,La nostra vita,rock
28302,Eros Ramazzotti-Anastacia,I Belong to You (Il ritmo della passione),rock
28303,Eros Ramazzotti,Non siamo soli,rock
28304,Eros Ramazzotti,Un ángel como el sol tú eres,rock
28305,Eros Ramazzotti,Un angelo disteso al sole,rock
28306,Eros Ramazzotti,Un'emozione per sempre,rock
28307,Erasure,Oh l'amour,rock
28308,Erasure,Ship of Fools,rock
28309,Erasure,Drama!,rock
28310,Erasure,You Surround Me,rock
28311,Erasure,Blue Savannah,rock
28315,Fall Out Boy,Alone Together,rock
28316,Fall Out Boy,Young Volcanoes,rock
28317,Fall Out Boy,Centuries,rock
28318,Fall Out Boy,American Beauty/American Psycho,rock
28319,Fall Out Boy,Irresistible,rock
28320,Fall Out Boy,Uma Thurman,rock
28321,Faith No More,Last Cup of Sorrow,rock
28322,Sparks-Faith No More,This Town Ain’t Big Enough for Both of Us,rock
28323,Faith No More,I Started a Joke,rock
28324,Faith No More,We Care a Lot / I Started a Joke,rock
28325,Faith No More,Motherfucker,rock
28326,Die Ärzte,Mein Baby war beim Frisör,rock
28327,Die Ärzte,Ein Schwein namens Männer,rock
28328,Die Ärzte,Goldenes Handwerk,rock
28329,Die Ärzte,½ Lovesong,rock
28330,Die Ärzte,Rebell,rock
28331,Def Leppard,When Love and Hate Collide,rock
28332,Def Leppard,Slang,rock
28333,Def Leppard,Work It Out,rock
28334,Def Leppard,All I Want Is Everything,rock
28335,Def Leppard,Breathe a Sigh,rock
28336,Def Leppard,Promises,rock
28345,Franz Ferdinand,Matinée,rock
28346,Franz Ferdinand,Michael,rock
28347,Franz Ferdinand,This Fire,rock
28348,Franz Ferdinand,Get Up and Use Me / Jacqueline,rock
28349,Franz Ferdinand,Do You Want To,rock
28350,Franz Ferdinand,Walk Away,rock
28351,Franz Ferdinand,The Fallen,rock
28352,Frank Black,Los Angeles,rock
28353,Frank Black,Headache,rock
28354,Frank Black,Speedy Marie,rock
28355,Frank Black,Men in Black,rock
28356,Frank Black,The Marsist,rock
28357,Frank Black,I Don’t Want to Hurt You (Every Single Time),rock
28358,Frank Black,You Ain’t Me,rock
28359,Frank Black,Dog Gone,rock
28364,Florence + the Machine,Dog Days Are Over,rock
28365,Florence + the Machine,Rabbit Heart (Raise It Up),rock
28366,Florence + the Machine,Drumming Song,rock
28367,Florence + the Machine,You've Got the Love,rock
28368,Grant-Lee Phillips,Winterglow,rock
28370,Gram Parsons,She / That's All It Took,rock
28373,Graham Coxon,Thank God for the Rain,rock
28378,Gotye,Learnalilgivinanlovin,rock
28379,Gotye-Kimbra,Somebody That I Used to Know,rock
28380,Gotye,I Feel Better,rock
28381,Gorillaz,Clint Eastwood,rock
28383,Flash and the Pan,Ayla,rock
28384,Fish,Big Wedge,rock
28385,Fish,The Company,rock
28386,Fish,A Gentleman's Excuse Me,rock
28387,Fish,Credo,rock
28388,Fish,Internal Exile,rock
28389,Fish,Something in the Air,rock
28396,Every Little Thing,Pray / Get Into a Groove,rock
28397,Every Little Thing,sure,rock
28398,Every Little Thing,Rescue me / Smile Again,rock
28400,Every Little Thing,fragile / JIRENMA,rock
28401,Every Little Thing,Graceful World,rock
28402,Eurythmics,The King and Queen of America,rock
28404,Eurythmics,Angel / Sweet Dreams (Nightmare mix),rock
28405,Eurythmics,Love Is a Stranger,rock
28406,Eurythmics,Sweet Dreams (Are Made of This) '91),rock
28415,Dragon Ash,AMBITIOUS,rock
28416,Dragon Ash,SPIRIT OF PROGRESS E.P.,rock
28417,Dragon Ash,Run to the Sun/Walk with Dreams,rock
28418,Dragon Ash,HERE I AM,rock
28419,Dragon Ash,Lily,rock
28420,Erasure,Supernature,rock
28421,Erasure,Star,rock
28422,Erasure,Chorus,rock
28423,Erasure,Am I Right?,rock
28426,Die Ärzte,Elke (live),rock
28427,Die Ärzte,Wie es geht,rock
28428,Die Ärzte,Manchmal haben Frauen …,rock
28429,Die Ärzte,Yoko Ono,rock
28430,Die Ärzte,Rock’n’Roll-Übermensch,rock
28431,Die Ärzte,Komm zurück / Die Banane,rock
28432,Def Leppard,Goodbye,rock
28433,Def Leppard,Now,rock
28434,Def Leppard,Long Long Way to Go,rock
28435,Def Leppard,Undefeated,rock
28436,Def Leppard,Pour Some Sugar on Me (2012),rock
28437,Def Leppard,Pour Some Sugar on Me / Rock of Ages 2012,rock
28438,Def Leppard,Rock of Ages (2012),rock
28448,Gogol Bordello,When the Trickster Starts A-Pokin',rock
28450,Godley & Creme,Sandwiches of You,rock
28451,God Damn,God Damn,rock
28454,Gloria Estefan-Miami Sound Machine,Anything for You,rock
28455,Brian Cadd-Glenn Shorrock,Orchestra of Grunt,rock
28456,Glen Hansard,Love Don't Leave Me Waiting,rock
28457,Glen Hansard,High Hope,rock
28458,Glen Hansard-Mark Geary,Christmas Biscuits (In Aid of St. Vincent De Paul),rock
28461,Girls Aloud,Sound of the Underground,rock
28472,Aaron Neville,How Could I Help but Love You / Wrong Number,pop
28473,Aaron Carter,Crush on You,pop
28474,Aaron Carter,Crazy Little Party Girl,pop
28475,Aaliyah,Back & Forth,pop
28476,Franz Ferdinand,Eleanor Put Your Boots On,rock
28477,Franz Ferdinand,Lucid Dreams,rock
28478,Franz Ferdinand,Ulysses,rock
28479,Franz Ferdinand,No You Girls,rock
28480,Franz Ferdinand,Can't Stop Feeling,rock
28481,Franz Ferdinand,What She Came For,rock
28482,Frank Black,Everything Is New,rock
28483,Florence + the Machine,Addicted to Love,rock
28484,Florence + the Machine,Cosmic Love,rock
28485,Florence + the Machine,Heavy In Your Arms,rock
28486,Florence + the Machine,What the Water Gave Me,rock
28487,Florence + the Machine,Shake It Out,rock
28488,Florence + the Machine,No Light, No Light,rock
28489,Florence + the Machine,Never Let Me Go,rock
28490,Gram Parsons,The New Soft Shoe / She,rock
28491,Gram Parsons,Love Hurts,rock
28492,Gram Parsons-The Lemonheads,Side by Side: Brass Buttons,rock
28494,Graham Coxon,Escape Song / Mountain of Regret,rock
28495,Graham Coxon,Freakin' Out,rock
28496,Graham Coxon,Bittersweet Bundle of Misery,rock
28497,Graham Coxon,Spectacular,rock
28498,Graham Coxon,Standing on My Own Again,rock
28499,Graham Coxon,You & I,rock
28500,Graham Coxon,I Can't Look at Your Skin / What's He Got?,rock
28503,Gotye,Easy Way Out,rock
28504,Gotye,Save Me,rock
28505,Gotye,State of the Art,rock
28506,Spender-Gotye,Hotel Home,rock
28507,Gorillaz,19/2000,rock
28508,Gorillaz,Rock the House,rock
28509,Gorillaz,Tomorrow Comes Today,rock
28510,Gorillaz,Dirty Harry,rock
28511,Gorillaz,Feel Good Inc,rock
28512,Gorillaz,DARE,rock
28513,Gorillaz,Kids With Guns / El Mañana,rock
28514,Fish,Never Mind the Bullocks,rock
28515,Fish,Lady Let It Lie,rock
28516,Fish,Fortunes of War,rock
28517,Fish-Sam Brown,Just Good Friends,rock
28518,Fish,Brother 52,rock
28519,Fish,Change of Heart,rock
28520,Every Little Thing,Jump,rock
28523,Every Little Thing,Grip!,rock
28525,Every Little Thing,また あした,rock
28527,Eurythmics,I Saved the World Today,rock
28528,Eurythmics,17 Again,rock
28529,Eurythmics,17 Again,rock
28530,Eurythmics,I've Got a Life,rock
28531,Eurythmics,Revival,rock
28532,Eurythmics,You Have Placed a Chill in My Heart,rock
28533,Erasure,Love to Hate You,rock
28534,Erasure,Breath of Life,rock
28535,Erasure,It Doesn't Have to Be,rock
28536,Erasure,The Circus,rock
28537,Die Ärzte,Unrockbar,rock
28538,Die Ärzte,Dinge von denen,rock
28539,Die Ärzte,Nichts in der Welt,rock
28540,Die Ärzte,Deine Schuld,rock
28541,Die Ärzte,Die klügsten Männer der Welt,rock
28542,Die Ärzte,Junge,rock
28543,Def Leppard,Hysteria 2013,rock
28552,A1,Everytime,pop
28553,A1,Everytime / Ready or Not,pop
28565,Ellen ten Damme,Wat is Dromen,pop
28566,2raumwohnung,Wir trafen uns in einem Garten,pop
28568,*NSYNC,I Want You Back,pop
28572,Sabrina Setlur-Xavier Naidoo,Freisein,pop
28573,Whitney Houston,How Will I Know,pop
28574,Wang Chung,Dance Hall Days,pop
28576,Gogol Bordello,Not a Crime,rock
28577,Gogol Bordello,Wonderlust King,rock
28578,Godley & Creme,Wide Boy,rock
28579,Godley & Creme,Snack Attack,rock
28580,Godley & Creme,Cry,rock
28581,God Damn,I’m a Lazer, You’re a Radar,rock
28582,God Damn,Shoe Prints in the Dust,rock
28583,God Damn,Horus,rock
28584,God Damn,When the Wind Blows,rock
28585,God Damn,God Damn / Baby Godzilla,rock
28586,Gloria Estefan-Miami Sound Machine,Can’t Stay Away From You,rock
28587,Gloria Estefan,Don't Wanna Lose You,rock
28588,Gloria Estefan,Oye mi canto (Hear My Voice),rock
28589,Gloria Estefan,Coming Out of the Dark,rock
28590,Gloria Estefan,Remember Me With Love,rock
28591,Gloria Estefan,Seal Our Fate,rock
28592,Girls Aloud,No Good Advice,rock
28593,Girls Aloud,Life Got Cold,rock
28594,Girls Aloud,Jump,rock
28595,Girls Aloud,The Show,rock
28596,Girls Aloud,Love Machine,rock
28597,Girls Aloud,I'll Stand by You,rock
28598,Girls Aloud,Wake Me Up,rock
28599,Giorgio Moroder,The Chase,rock
28600,Giorgio Moroder-Helen Terry,Now You're Mine,rock
28601,Giorgio Moroder-Paul Engemann,Reach Out,rock
28602,Giorgio Moroder,Together in Electric Dreams,rock
28619,Aaron Neville,Tell It Like It Is / Why Worry,pop
28620,Linda Ronstadt-Aaron Neville,Don't Know Much,pop
28621,Aaron Neville,Use Me,pop
28622,Aaron Carter,I'm Gonna Miss You Forever,pop
28623,Aaron Carter-95 South,Shake It,pop
28624,Aaron Carter,I Want Candy,pop
28625,Aaron Carter,That's How I Beat Shaq,pop
28626,Aaron Carter,Leave It Up to Me,pop
28627,Aaron Carter,Saturday Night,pop
28628,Aaron Carter,Surfin' USA,pop
28629,Aaliyah,At Your Best (You Are Love),pop
28630,Aaliyah,Age Ain't Nothing but a Number,pop
28631,Aaliyah,The Thing I Like,pop
28632,Aaliyah,Down With the Clique,pop
28633,Aaliyah,If Your Girl Only Knew,pop
28634,Aaliyah,Got to Give It Up,pop
28635,Aaliyah,If Your Girl Only Knew / One in a Million,pop
28636,Franz Ferdinand,Live Alone,rock
28637,Franz Ferdinand,Love Illumination,rock
28638,Franz Ferdinand,Right Action / Love Illumination,rock
28639,Franz Ferdinand,Evil Eye,rock
28640,Florence + the Machine,What Kind of Man,rock
28641,Florence + the Machine,Ship to Wreck,rock
28642,Florence + the Machine,Delilah,rock
28643,Florence + the Machine,Queen of Peace,rock
28644,Florence + the Machine-The Maccabees,I Love You All the Time,rock
28645,Graham Coxon,What Ya Gonna Do Now? / Bloody Annoying,rock
28646,Paul Weller-Graham Coxon,This Old Town,rock
28647,Graham Coxon,In the Morning,rock
28648,Graham Coxon,Sorrow's Army,rock
28649,Gorillaz,White Flag,rock
28650,Gorillaz-Daley,Doncamatic,rock
28651,Gorillaz,Revolving Doors / Amarillo,rock
28652,Gorillaz,Rhinestone Eyes,rock
28653,Gorillaz-André 3000-James Murphy,DoYaThing,rock
28654,Gorillaz,Whirlwind,rock
28655,Fish,Incomplete,rock
28656,Fish,Arc of the Curve,rock
28657,Fish,Zoe 25,rock
28659,Every Little Thing,きみの て,rock
28660,Every Little Thing,Azure Moon,rock
28664,Erasure,Who Needs Love (Like That),rock
28665,Erasure,Always,rock
28666,Erasure,I Love Saturday,rock
28667,Die Ärzte,Lied vom Scheitern,rock
28668,Die Ärzte,Lasse redn,rock
28669,Die Ärzte,PerfektBreitHimmelblau,rock
28670,Die Ärzte,zeiDverschwÄndung,rock
28671,Die Ärzte,M&F,rock
28672,Die Ärzte,Ist das noch Punkrock?,rock
28673,Prince-The Revolution,I Would Die 4 U,pop
28678,Take That,Do What U Like,pop
28679,Sugababes,Overload,pop
28680,Stevie Wonder,Fingertips,pop
28681,Sparks,Wonder Girl,pop
28682,Sia,Taken for Granted,pop
28683,Shania Twain,The Woman in Me,pop
28692,A1,Be the First to Believe,pop
28693,A1,Take On Me,pop
28694,A1,Like a Rose,pop
28695,A1,Same Old Brand New You,pop
28696,A1,Same Old Brand New You,pop
28697,A1,Caught in the Middle,pop
28698,A1,Make It Good,pop
28699,Shakira,Ojos Así,pop
28703,Sarah McLachlan,Vox,pop
28709,2raumwohnung,Nimm mich mit,pop
28710,2raumwohnung,Sexy Girl,pop
28711,2raumwohnung,2 von Millionen von Sternen,pop
28712,2raumwohnung,Ich und Elaine,pop
28713,2raumwohnung,Ich weiß warum,pop
28714,2raumwohnung,Freie Liebe,pop
28715,2raumwohnung,Spiel mit,pop
28724,*NSYNC,For the Girl Who Has Everything,pop
28725,*NSYNC,Here We Go,pop
28726,*NSYNC,Tearin' Up My Heart,pop
28727,*NSYNC,Thinking of You (I Drive Myself Crazy),pop
28728,*NSYNC-Gloria Estefan,Music of My Heart,pop
28729,*NSYNC,(God Must Have Spent) A Little More Time On You,pop
28730,*NSYNC,Bye Bye Bye,pop
28731,Xavier Naidoo,20.000 Meilen,pop
28732,Xavier Naidoo,Führ mich ans Licht,pop
28733,Xavier Naidoo,Nicht von dieser Welt,pop
28734,Illmat!c-Xavier Naidoo-Moses Pelham,Skillz,pop
28735,Xavier Naidoo,Eigentlich gut,pop
28736,Xavier Naidoo,Sie sieht mich nicht,pop
28737,Sabrina Setlur-Xavier Naidoo,Alles,pop
28738,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),pop
28739,Material-Whitney Houston-Archie Shepp,Memories,pop
28740,Whitney Houston,So Emotional,pop
28741,Whitney Houston,All the Man That I Need,pop
28742,Whitney Houston,I'm Your Baby Tonight,pop
28743,Whitney Houston,My Name Is Not Susan,pop
28744,Whitney Houston,I Will Always Love You,pop
28745,Wang Chung,China,pop
28746,Wang Chung,Don’t Let Go,pop
28747,Wang Chung,Wait (Remix),pop
28748,Wang Chung,Fire in the Twilight,pop
28749,Wang Chung,Hypnotize Me,pop
28759,Gloria Estefan,I See Your Smile,rock
28760,Gloria Estefan,Everlasting Love,rock
28761,Gloria Estefan,Turn the Beat Around,rock
28762,Gloria Estefan,Abriendo puertas,rock
28763,Gloria Estefan,It's Too Late / Cherchez La Femme,rock
28764,Gloria Estefan,You'll Be Mine (Party Time),rock
28765,Gloria Estefan,I'm Not Giving You Up / Higher,rock
28766,Girls Aloud,Long Hot Summer,rock
28767,Girls Aloud,Biology,rock
28768,Girls Aloud,See the Day,rock
28769,Girls Aloud,Whole Lotta History,rock
28770,Girls Aloud,Something Kinda Ooooh,rock
28771,Girls Aloud,I Think We're Alone Now,rock
28772,Giorgio Moroder,Evolution,rock
28773,Donna Summer-Giorgio Moroder,Carry On,rock
28774,Giorgio Moroder-Jam & Spoon,The Chase,rock
28775,Giorgio Moroder,Never Ending Story,rock
28776,Giorgio Moroder-Danny Tenaglia,From Here to Eternity,rock
28777,Giorgio Moroder,Flashdance (What a Feeling),rock
28778,Aaliyah,4 Page Letter,pop
28779,Aaliyah,The One I Gave My Heart To / Hot Like Fire,pop
28780,Aaliyah,One in a Million,pop
28781,Aaliyah,Journey to the Past,pop
28782,Aaliyah,I Don't Wanna / Come Back In One Piece,pop
28783,Aaliyah,We Need a Resolution,pop
28784,Aaliyah,More Than a Woman,pop
28785,Franz Ferdinand,Bullet,rock
28786,Franz Ferdinand,Right Action,rock
28787,Franz Ferdinand,Fresh Strawberries,rock
28788,Franz Ferdinand,Stand On the Horizon,rock
28792,Every Little Thing,DREAM GOES ON,rock
28794,Every Little Thing,Change,rock
28795,Every Little Thing,MOON,rock
28796,Erasure,Run to the Sun,rock
28797,Erasure,Stay With Me,rock
28798,Erasure,Fingers & Thumbs (Cold Summer's Day),rock
28799,Erasure,Rock Me Gently,rock
28800,Erasure,In My Arms,rock
28801,Die Ärzte,Waldspaziergang mit Folgen / Sohn der Leere,rock
28802,Prince-The Revolution,Let’s Go Crazy,pop
28803,Prince-The Revolution,Purple Rain,pop
28804,Prince-The Revolution,When Doves Cry / 17 Days,pop
28805,Prince-The Revolution,Take Me With You,pop
28806,Prince-The Revolution,America / Girl,pop
28826,The Bangles,Manic Monday,pop
28831,Take That,I Found Heaven,pop
28832,Take That,A Million Love Songs,pop
28833,Take That,Could It Be Magic,pop
28834,Take That,It Only Takes a Minute,pop
28835,Take That,Babe,pop
28836,Take That,Pray,pop
28837,Take That-Lulu,Relight My Fire,pop
28838,Sugababes,New Year,pop
28839,Sugababes,Run for Cover,pop
28840,Sugababes,Soul Sound,pop
28841,Sugababes,Freak Like Me,pop
28842,Sugababes,Round Round,pop
28843,Sugababes,Stronger / Angels With Dirty Faces,pop
28844,Sugababes,Shape,pop
28845,Sugababes,Hole in the Head,pop
28846,Stevie Wonder,I'm Wondering / Every Time I See You I Go Wild,pop
28847,Stevie Wonder,Heaven Help us All,pop
